latitude,longitude,DepthInMet,Observatio,Genus,LEVEL_1,NAME_L1
29.16079,-88.01843,531,2008,Lophelia,13,Northern Gulf of Mexico
29.16067,-88.01843,536,2008,Lophelia,13,Northern Gulf of Mexico
29.16068,-88.01843,537,2008,Lophelia,13,Northern Gulf of Mexico
29.16069,-88.01843,538,2008,Lophelia,13,Northern Gulf of Mexico
29.16071,-88.01843,538,2008,Lophelia,13,Northern Gulf of Mexico
29.16072,-88.01843,539,2008,Lophelia,13,Northern Gulf of Mexico
29.15495,-88.02225,509,2009,Callogorgia,13,Northern Gulf of Mexico
29.16073,-88.01843,542,2008,Lophelia,13,Northern Gulf of Mexico
29.16073,-88.01843,537,2008,Lophelia,13,Northern Gulf of Mexico
29.16074,-88.01843,537,2008,Lophelia,13,Northern Gulf of Mexico
29.16075,-88.01843,537,2008,Lophelia,13,Northern Gulf of Mexico
29.16299,-88.01478,509,2009,Callogorgia,13,Northern Gulf of Mexico
29.16076,-88.01843,538,2008,Lophelia,13,Northern Gulf of Mexico
29.15776,-88.01982,509,2009,Callogorgia,13,Northern Gulf of Mexico
29.1641,-88.01173,509,2009,Callogorgia,13,Northern Gulf of Mexico
29.16077,-88.01843,538,2008,Lophelia,13,Northern Gulf of Mexico
29.1647,-88.01152,509,2010,Callogorgia,13,Northern Gulf of Mexico
29.16079,-88.01843,537,2008,Lophelia,13,Northern Gulf of Mexico
29.16082,-88.01843,534,2008,Lophelia,13,Northern Gulf of Mexico
29.16235,-88.01548,509,2009,Callogorgia,13,Northern Gulf of Mexico
29.16061,-88.01842,538,2008,Lophelia,13,Northern Gulf of Mexico
29.16068,-88.01842,537,2008,Lophelia,13,Northern Gulf of Mexico
29.16069,-88.01842,536,2008,Lophelia,13,Northern Gulf of Mexico
29.16071,-88.01842,547,2008,Lophelia,13,Northern Gulf of Mexico
29.16071,-88.01842,535,2008,Lophelia,13,Northern Gulf of Mexico
29.16251,-88.01542,509,2009,Callogorgia,13,Northern Gulf of Mexico
29.16073,-88.01842,537,2008,Lophelia,13,Northern Gulf of Mexico
29.16075,-88.01842,533,2008,Lophelia,13,Northern Gulf of Mexico
29.16221,-88.01501,509,2009,Callogorgia,13,Northern Gulf of Mexico
29.16076,-88.01842,539,2008,Lophelia,13,Northern Gulf of Mexico
29.16077,-88.01842,537,2008,Lophelia,13,Northern Gulf of Mexico
29.16078,-88.01842,539,2008,Lophelia,13,Northern Gulf of Mexico
29.16079,-88.01842,537,2008,Lophelia,13,Northern Gulf of Mexico
29.1608,-88.01842,537,2008,Lophelia,13,Northern Gulf of Mexico
29.16228,-88.01495,509,2009,Callogorgia,13,Northern Gulf of Mexico
29.16082,-88.01842,531,2008,Lophelia,13,Northern Gulf of Mexico
29.16222,-88.01494,509,2009,Callogorgia,13,Northern Gulf of Mexico
29.16104,-88.01842,508,2008,Lophelia,13,Northern Gulf of Mexico
29.16246,-88.01494,509,2009,Callogorgia,13,Northern Gulf of Mexico
29.1606,-88.01842,537,2008,Lophelia,13,Northern Gulf of Mexico
29.16068,-88.01842,536,2008,Lophelia,13,Northern Gulf of Mexico
29.16068,-88.01842,538,2008,Lophelia,13,Northern Gulf of Mexico
29.1581,-88.01627,506,2010,Lophelia,13,Northern Gulf of Mexico
29.1581,-88.01627,506,2010,Lophelia,13,Northern Gulf of Mexico
29.15654,-88.01627,506,2009,Lophelia,13,Northern Gulf of Mexico
29.15658,-88.01627,506,2009,Lophelia,13,Northern Gulf of Mexico
29.15782,-88.01625,506,2010,Lophelia,13,Northern Gulf of Mexico
29.15791,-88.01624,506,2010,Lophelia,13,Northern Gulf of Mexico
29.15789,-88.01623,506,2010,Lophelia,13,Northern Gulf of Mexico
29.15787,-88.01623,506,2010,Lophelia,13,Northern Gulf of Mexico
29.15655,-88.01621,506,2009,Lophelia,13,Northern Gulf of Mexico
29.15787,-88.01619,506,2010,Lophelia,13,Northern Gulf of Mexico
29.1563,-88.01615,506,2009,Lophelia,13,Northern Gulf of Mexico
29.15792,-88.01615,506,2010,Lophelia,13,Northern Gulf of Mexico
29.15759,-88.01602,506,2009,Lophelia,13,Northern Gulf of Mexico
29.16097,-88.01584,506,2010,Lophelia,13,Northern Gulf of Mexico
29.16111,-88.01583,506,2010,Lophelia,13,Northern Gulf of Mexico
29.16082,-88.01575,506,2010,Lophelia,13,Northern Gulf of Mexico
29.16081,-88.01575,506,2010,Lophelia,13,Northern Gulf of Mexico
29.16124,-88.01573,506,2010,Lophelia,13,Northern Gulf of Mexico
29.15762,-88.01549,506,2010,Lophelia,13,Northern Gulf of Mexico
29.15756,-88.01547,506,2010,Lophelia,13,Northern Gulf of Mexico
29.16176,-88.01544,506,2010,Lophelia,13,Northern Gulf of Mexico
29.15745,-88.01539,506,2010,Lophelia,13,Northern Gulf of Mexico
29.16224,-88.01538,506,2010,Lophelia,13,Northern Gulf of Mexico
29.15745,-88.01535,506,2010,Lophelia,13,Northern Gulf of Mexico
29.16199,-88.01531,506,2010,Lophelia,13,Northern Gulf of Mexico
29.16203,-88.01528,506,2010,Lophelia,13,Northern Gulf of Mexico
29.162,-88.01527,506,2010,Lophelia,13,Northern Gulf of Mexico
29.15937,-88.01521,506,2010,Lophelia,13,Northern Gulf of Mexico
29.1585,-88.01941,506,2010,Lophelia,13,Northern Gulf of Mexico
29.1622,-88.01521,506,2010,Lophelia,13,Northern Gulf of Mexico
29.15706,-88.01515,506,2009,Lophelia,13,Northern Gulf of Mexico
29.16301,-88.01514,506,2009,Lophelia,13,Northern Gulf of Mexico
29.15895,-88.0151,506,2010,Lophelia,13,Northern Gulf of Mexico
29.15912,-88.01509,506,2010,Lophelia,13,Northern Gulf of Mexico
29.16314,-88.01506,506,2009,Lophelia,13,Northern Gulf of Mexico
29.15708,-88.01505,506,2009,Lophelia,13,Northern Gulf of Mexico
29.15726,-88.01082,506,2009,Lophelia,13,Northern Gulf of Mexico
29.16197,-88.01569,506,2009,Leiopathes,13,Northern Gulf of Mexico
29.15734,-88.01464,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.10693,-88.38416,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15802,-88.01497,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15896,-88.01049,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.1607,-88.01842,542,2008,Lophelia,13,Northern Gulf of Mexico
29.15812,-88.01828,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15648,-88.01562,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.16071,-88.01842,547,2008,Lophelia,13,Northern Gulf of Mexico
29.15697,-88.01457,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15775,-88.0169,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.16074,-88.01842,536,2008,Lophelia,13,Northern Gulf of Mexico
29.15648,-88.01642,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.16074,-88.01842,537,2008,Lophelia,13,Northern Gulf of Mexico
29.16108,-88.01589,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15706,-88.01465,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15583,-88.01502,506,2009,Lophelia,13,Northern Gulf of Mexico
29.15768,-88.01543,511,2010,Leiopathes,13,Northern Gulf of Mexico
29.1076,-88.38743,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15936,-88.0152,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15651,-88.01644,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15945,-88.01506,510,2010,Leiopathes,13,Northern Gulf of Mexico
29.16076,-88.01842,537,2008,Lophelia,13,Northern Gulf of Mexico
29.16202,-88.01543,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.10897,-88.38753,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.10733,-88.38485,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.16077,-88.01842,537,2008,Lophelia,13,Northern Gulf of Mexico
29.16073,-88.0157,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15699,-88.01633,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.16078,-88.01842,538,2008,Lophelia,13,Northern Gulf of Mexico
29.15823,-88.01644,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.15733,-88.01632,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15752,-88.01518,511,2010,Leiopathes,13,Northern Gulf of Mexico
29.16222,-88.01501,506,2009,Lophelia,13,Northern Gulf of Mexico
29.15648,-88.01642,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15659,-88.01628,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.1581,-88.01627,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.16079,-88.01842,539,2008,Lophelia,13,Northern Gulf of Mexico
29.16097,-88.01584,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.15789,-88.01616,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.16082,-88.01842,538,2008,Lophelia,13,Northern Gulf of Mexico
29.10698,-88.38448,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15748,-88.01543,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.1609,-88.01842,534,2008,Lophelia,13,Northern Gulf of Mexico
29.15689,-88.01642,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.10827,-88.3859,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15517,-88.022,506,2009,Leiopathes,13,Northern Gulf of Mexico
29.16067,-88.01842,539,2008,Lophelia,13,Northern Gulf of Mexico
29.15918,-88.01086,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.16081,-88.01575,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.15796,-88.01541,510,2010,Leiopathes,13,Northern Gulf of Mexico
29.15837,-88.01502,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.16068,-88.01842,537,2008,Lophelia,13,Northern Gulf of Mexico
29.16331,-88.01166,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.15825,-88.01498,506,2010,Lophelia,13,Northern Gulf of Mexico
29.16192,-88.01521,266,2009,Leiopathes,13,Northern Gulf of Mexico
29.15604,-88.01616,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.1558,-88.01498,506,2009,Lophelia,13,Northern Gulf of Mexico
29.15717,-88.01465,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.16299,-88.01497,506,2010,Lophelia,13,Northern Gulf of Mexico
29.15818,-88.01651,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.15794,-88.01628,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.1607,-88.01842,539,2008,Lophelia,13,Northern Gulf of Mexico
29.15804,-88.01494,510,2010,Leiopathes,13,Northern Gulf of Mexico
29.15714,-88.01462,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15719,-88.01461,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.16071,-88.01842,548,2008,Lophelia,13,Northern Gulf of Mexico
29.15697,-88.01457,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.162,-88.0153,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.16072,-88.01842,547,2008,Lophelia,13,Northern Gulf of Mexico
29.10693,-88.38408,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15811,-88.01666,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15607,-88.0213,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.16072,-88.01842,543,2008,Lophelia,13,Northern Gulf of Mexico
29.15765,-88.017,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.10715,-88.38468,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15742,-88.01623,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.158,-88.01487,510,2010,Leiopathes,13,Northern Gulf of Mexico
29.15797,-88.01487,510,2010,Leiopathes,13,Northern Gulf of Mexico
29.10764,-88.38753,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.16097,-88.01586,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.16072,-88.01842,536,2008,Lophelia,13,Northern Gulf of Mexico
29.16208,-88.01529,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.15786,-88.01622,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15605,-88.02136,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.16072,-88.01842,543,2008,Lophelia,13,Northern Gulf of Mexico
29.15813,-88.01503,510,2010,Leiopathes,13,Northern Gulf of Mexico
29.15646,-88.01631,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.10889,-88.38654,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15745,-88.01539,511,2010,Leiopathes,13,Northern Gulf of Mexico
29.1581,-88.01665,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.10808,-88.38562,346,2010,Lophelia,13,Northern Gulf of Mexico
29.1077,-88.38504,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15798,-88.0149,510,2010,Leiopathes,13,Northern Gulf of Mexico
29.10766,-88.38504,346,2010,Lophelia,13,Northern Gulf of Mexico
29.15763,-88.01546,511,2010,Leiopathes,13,Northern Gulf of Mexico
29.15828,-88.01691,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.15613,-88.01643,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15789,-88.01749,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.16073,-88.01842,537,2008,Lophelia,13,Northern Gulf of Mexico
29.15695,-88.01463,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15787,-88.01622,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.1577,-88.01543,511,2010,Leiopathes,13,Northern Gulf of Mexico
29.16074,-88.01842,538,2008,Lophelia,13,Northern Gulf of Mexico
29.15715,-88.01462,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15782,-88.01527,510,2010,Leiopathes,13,Northern Gulf of Mexico
29.16323,-88.01168,506,2009,Leiopathes,13,Northern Gulf of Mexico
29.15836,-88.01502,510,2010,Leiopathes,13,Northern Gulf of Mexico
29.16074,-88.01842,544,2008,Lophelia,13,Northern Gulf of Mexico
29.10815,-88.3857,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15794,-88.01491,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.10703,-88.38436,347,2010,Lophelia,13,Northern Gulf of Mexico
29.15806,-88.01684,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.15786,-88.01723,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.16097,-88.01593,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.16347,-88.01484,506,2009,Lophelia,13,Northern Gulf of Mexico
29.10904,-88.38747,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15688,-88.01631,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15696,-88.01457,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15981,-88.01879,506,2009,Leiopathes,13,Northern Gulf of Mexico
29.16069,-88.016,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15826,-88.01686,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.1621,-88.01573,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15762,-88.01533,511,2010,Leiopathes,13,Northern Gulf of Mexico
29.15817,-88.01665,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.16074,-88.01842,537,2008,Lophelia,13,Northern Gulf of Mexico
29.15816,-88.01658,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.16081,-88.01571,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15905,-88.01057,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.16074,-88.01842,538,2008,Lophelia,13,Northern Gulf of Mexico
29.15483,-88.02251,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.15801,-88.01487,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.16197,-88.01567,506,2009,Leiopathes,13,Northern Gulf of Mexico
29.16343,-88.01206,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15525,-88.02191,506,2009,Leiopathes,13,Northern Gulf of Mexico
29.1581,-88.01665,506,2010,Lophelia,13,Northern Gulf of Mexico
29.15762,-88.01533,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15751,-88.01601,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.1579,-88.01756,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.1632,-88.01171,506,2009,Leiopathes,13,Northern Gulf of Mexico
29.15708,-88.01467,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15661,-88.01644,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15761,-88.01513,508,2010,Leiopathes,13,Northern Gulf of Mexico
29.1566,-88.01639,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15748,-88.01541,511,2010,Leiopathes,13,Northern Gulf of Mexico
29.15452,-88.01456,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.1568,-88.01638,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.16076,-88.01842,537,2008,Lophelia,13,Northern Gulf of Mexico
29.16262,-88.01173,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15702,-88.01634,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.16207,-88.01536,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15899,-88.0106,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.15793,-88.01632,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.16077,-88.01842,536,2008,Lophelia,13,Northern Gulf of Mexico
29.15768,-88.01107,508,2010,Leiopathes,13,Northern Gulf of Mexico
29.16078,-88.01842,538,2008,Lophelia,13,Northern Gulf of Mexico
29.15675,-88.01632,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15688,-88.01631,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.16082,-88.01842,532,2008,Lophelia,13,Northern Gulf of Mexico
29.16454,-88.01164,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.10868,-88.38646,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15909,-88.01075,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.10848,-88.38629,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.10738,-88.38491,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.1074,-88.3849,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15797,-88.0149,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.158,-88.01652,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15909,-88.0107,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.16208,-88.01529,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15796,-88.01486,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.16113,-88.01842,508,2008,Lophelia,13,Northern Gulf of Mexico
29.15778,-88.01527,510,2010,Leiopathes,13,Northern Gulf of Mexico
29.15714,-88.01468,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.1579,-88.01756,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.1604,-88.01842,506,2009,Lophelia,13,Northern Gulf of Mexico
29.15604,-88.01616,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.1553,-88.01458,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.16342,-88.01134,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15754,-88.01611,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.16066,-88.01842,537,2008,Lophelia,13,Northern Gulf of Mexico
29.16059,-88.01609,510,2010,Leiopathes,13,Northern Gulf of Mexico
29.15782,-88.01539,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15804,-88.01602,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.15788,-88.01756,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.15745,-88.01538,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15785,-88.01538,510,2010,Leiopathes,13,Northern Gulf of Mexico
29.15462,-88.01441,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.16068,-88.01842,536,2008,Lophelia,13,Northern Gulf of Mexico
29.16098,-88.01594,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.15671,-88.01634,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15778,-88.01728,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.16069,-88.01842,537,2008,Lophelia,13,Northern Gulf of Mexico
29.1563,-88.01589,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15636,-88.01633,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.16071,-88.01842,537,2008,Lophelia,13,Northern Gulf of Mexico
29.15793,-88.0171,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.15671,-88.01632,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.10714,-88.38693,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.16345,-88.01164,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.10854,-88.38634,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15646,-88.0163,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15772,-88.01601,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.16183,-88.01573,506,2009,Leiopathes,13,Northern Gulf of Mexico
29.15712,-88.01573,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.16073,-88.01842,543,2008,Lophelia,13,Northern Gulf of Mexico
29.15798,-88.01487,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.16507,-88.01178,506,2009,Lophelia,13,Northern Gulf of Mexico
29.16199,-88.01562,506,2009,Leiopathes,13,Northern Gulf of Mexico
29.15774,-88.01297,508,2010,Leiopathes,13,Northern Gulf of Mexico
29.16073,-88.01842,537,2008,Lophelia,13,Northern Gulf of Mexico
29.15783,-88.01756,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15762,-88.01549,511,2010,Leiopathes,13,Northern Gulf of Mexico
29.16076,-88.01842,538,2008,Lophelia,13,Northern Gulf of Mexico
29.15747,-88.01543,511,2010,Leiopathes,13,Northern Gulf of Mexico
29.15801,-88.01638,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.16077,-88.01842,538,2008,Lophelia,13,Northern Gulf of Mexico
29.15755,-88.01601,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.162,-88.01539,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.15782,-88.01538,510,2010,Leiopathes,13,Northern Gulf of Mexico
29.16069,-88.01597,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15775,-88.01537,511,2010,Leiopathes,13,Northern Gulf of Mexico
29.1572,-88.01077,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15749,-88.01536,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15799,-88.01674,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.16083,-88.01842,534,2008,Lophelia,13,Northern Gulf of Mexico
29.16164,-88.01584,506,2009,Leiopathes,13,Northern Gulf of Mexico
29.16086,-88.01581,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.16083,-88.01842,536,2008,Lophelia,13,Northern Gulf of Mexico
29.15913,-88.01077,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.16204,-88.01533,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.16204,-88.01533,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.16097,-88.01842,504,2008,Lophelia,13,Northern Gulf of Mexico
29.16206,-88.01533,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.16202,-88.01533,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.16203,-88.01533,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15808,-88.01662,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.16026,-88.01841,506,2009,Lophelia,13,Northern Gulf of Mexico
29.15807,-88.0166,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.16202,-88.01532,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.16278,-88.01175,506,2009,Lophelia,13,Northern Gulf of Mexico
29.1612,-88.01657,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.16188,-88.01568,506,2009,Leiopathes,13,Northern Gulf of Mexico
29.16075,-88.01567,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15496,-88.02218,506,2009,Leiopathes,13,Northern Gulf of Mexico
29.15883,-88.01055,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.16069,-88.01841,537,2008,Lophelia,13,Northern Gulf of Mexico
29.15607,-88.02135,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15884,-88.01054,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.16071,-88.01841,538,2008,Lophelia,13,Northern Gulf of Mexico
29.15742,-88.0162,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15611,-88.02113,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15699,-88.02078,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.16072,-88.01841,538,2008,Lophelia,13,Northern Gulf of Mexico
29.15808,-88.01694,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.15937,-88.01521,510,2010,Leiopathes,13,Northern Gulf of Mexico
29.15918,-88.01082,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.16073,-88.01841,539,2008,Lophelia,13,Northern Gulf of Mexico
29.15769,-88.01082,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15613,-88.01643,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15761,-88.01512,508,2010,Leiopathes,13,Northern Gulf of Mexico
29.1634,-88.01174,506,2010,Lophelia,13,Northern Gulf of Mexico
29.15915,-88.01047,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15811,-88.01509,510,2010,Leiopathes,13,Northern Gulf of Mexico
29.16073,-88.01841,538,2008,Lophelia,13,Northern Gulf of Mexico
29.15663,-88.01639,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.15915,-88.01047,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15775,-88.01916,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.16074,-88.01841,537,2008,Lophelia,13,Northern Gulf of Mexico
29.15766,-88.01913,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.15782,-88.01539,510,2010,Leiopathes,13,Northern Gulf of Mexico
29.15798,-88.01637,509,2010,Leiopathes,13,Northern Gulf of Mexico
29.16075,-88.01841,532,2008,Lophelia,13,Northern Gulf of Mexico
29.15816,-88.01501,510,2010,Leiopathes,13,Northern Gulf of Mexico
29.15629,-88.01637,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.16076,-88.01841,538,2008,Lophelia,13,Northern Gulf of Mexico
29.157,-88.01633,508,2009,Leiopathes,13,Northern Gulf of Mexico
29.10905,-88.38768,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.10897,-88.38753,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.158,-88.01494,510,2010,Leiopathes,13,Northern Gulf of Mexico
29.15802,-88.01494,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.10754,-88.3873,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.16076,-88.01841,543,2008,Lophelia,13,Northern Gulf of Mexico
29.15765,-88.01493,508,2010,Leiopathes,13,Northern Gulf of Mexico
29.10892,-88.38657,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15806,-88.01492,510,2010,Leiopathes,13,Northern Gulf of Mexico
29.10856,-88.38637,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.10855,-88.38636,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.15795,-88.01492,510,2010,Leiopathes,13,Northern Gulf of Mexico
29.1581,-88.01491,510,2010,Leiopathes,13,Northern Gulf of Mexico
29.15802,-88.01491,506,2010,Leiopathes,13,Northern Gulf of Mexico
29.16077,-88.01841,538,2008,Lophelia,13,Northern Gulf of Mexico
29.15787,-88.01763,506,2010,Leiopathes,13,Northern Gulf of Mexico
